,inning,over,total_runs,player_dismissed,innings_wickets,innings_score,score_target,remaining_target,run_rate,required_run_rate,runrate_diff,city_type,team1_cat,team2_cat
13952,1,19,5,1,3,161,-1.0,-1.0,8.473684210526315,-1.0,9.473684210526315,0,9,8
13953,1,20,9,1,4,170,-1.0,-1.0,8.5,-1.0,9.5,0,9,8
13954,2,1,3,2,2,3,170.0,167.0,3.0,8.789473684210526,-5.789473684210526,0,9,8
13955,2,2,8,0,2,11,170.0,159.0,5.5,8.833333333333334,-3.333333333333334,0,9,8
13956,2,3,5,1,3,16,170.0,154.0,5.333333333333333,9.058823529411764,-3.7254901960784315,0,9,8
13957,2,4,9,0,3,25,170.0,145.0,6.25,9.0625,-2.8125,0,9,8
13958,2,5,1,1,4,26,170.0,144.0,5.2,9.6,-4.3999999999999995,0,9,8
13959,2,6,7,0,4,33,170.0,137.0,5.5,9.785714285714286,-4.2857142857142865,0,9,8
13960,2,7,4,0,4,37,170.0,133.0,5.285714285714286,10.23076923076923,-4.945054945054944,0,9,8
13961,2,8,10,0,4,47,170.0,123.0,5.875,10.25,-4.375,0,9,8
13962,2,9,5,0,4,52,170.0,118.0,5.777777777777778,10.727272727272727,-4.949494949494949,0,9,8
13963,2,10,8,0,4,60,170.0,110.0,6.0,11.0,-5.0,0,9,8
13964,2,11,8,1,5,68,170.0,102.0,6.181818181818182,11.333333333333334,-5.151515151515152,0,9,8
13965,2,12,8,0,5,76,170.0,94.0,6.333333333333333,11.75,-5.416666666666667,0,9,8
13966,2,13,5,0,5,81,170.0,89.0,6.230769230769231,12.714285714285714,-6.483516483516483,0,9,8
13967,2,14,8,0,5,89,170.0,81.0,6.357142857142857,13.5,-7.142857142857143,0,9,8
13968,2,15,8,1,6,97,170.0,73.0,6.466666666666667,14.6,-8.133333333333333,0,9,8
13969,2,16,8,0,6,105,170.0,65.0,6.5625,16.25,-9.6875,0,9,8
13970,2,17,4,1,7,109,170.0,61.0,6.411764705882353,20.333333333333332,-13.921568627450979,0,9,8
13971,2,18,3,2,9,112,170.0,58.0,6.222222222222222,29.0,-22.77777777777778,0,9,8
13972,2,19,4,0,9,116,170.0,54.0,6.105263157894737,54.0,-47.89473684210526,0,9,8
13973,2,20,9,0,9,125,170.0,45.0,6.25,100.0,-93.75,0,9,8
13974,1,1,5,0,0,5,-1.0,-1.0,5.0,-1.0,6.0,3,1,4
13975,1,2,15,0,0,20,-1.0,-1.0,10.0,-1.0,11.0,3,1,4
13976,1,3,7,0,0,27,-1.0,-1.0,9.0,-1.0,10.0,3,1,4
13977,1,4,6,0,0,33,-1.0,-1.0,8.25,-1.0,9.25,3,1,4
13978,1,5,8,0,0,41,-1.0,-1.0,8.2,-1.0,9.2,3,1,4
13979,1,6,6,1,1,47,-1.0,-1.0,7.833333333333333,-1.0,8.833333333333332,3,1,4
13980,1,7,2,1,2,49,-1.0,-1.0,7.0,-1.0,8.0,3,1,4
13981,1,8,9,0,2,58,-1.0,-1.0,7.25,-1.0,8.25,3,1,4
13982,1,9,7,0,2,65,-1.0,-1.0,7.222222222222222,-1.0,8.222222222222221,3,1,4
13983,1,10,11,0,2,76,-1.0,-1.0,7.6,-1.0,8.6,3,1,4
13984,1,11,11,0,2,87,-1.0,-1.0,7.909090909090909,-1.0,8.90909090909091,3,1,4
13985,1,12,15,0,2,102,-1.0,-1.0,8.5,-1.0,9.5,3,1,4
13986,1,13,12,0,2,114,-1.0,-1.0,8.76923076923077,-1.0,9.76923076923077,3,1,4
13987,1,14,7,0,2,121,-1.0,-1.0,8.642857142857142,-1.0,9.642857142857142,3,1,4
13988,1,15,5,0,2,126,-1.0,-1.0,8.4,-1.0,9.4,3,1,4
13989,1,16,11,0,2,137,-1.0,-1.0,8.5625,-1.0,9.5625,3,1,4
13990,1,17,8,1,3,145,-1.0,-1.0,8.529411764705882,-1.0,9.529411764705882,3,1,4
13991,1,18,14,0,3,159,-1.0,-1.0,8.833333333333334,-1.0,9.833333333333334,3,1,4
13992,1,19,20,0,3,179,-1.0,-1.0,9.421052631578947,-1.0,10.421052631578947,3,1,4
13993,1,20,11,1,4,190,-1.0,-1.0,9.5,-1.0,10.5,3,1,4
13994,2,1,3,0,0,3,190.0,187.0,3.0,9.842105263157896,-6.842105263157896,3,1,4
13995,2,2,4,0,0,7,190.0,183.0,3.5,10.166666666666666,-6.666666666666666,3,1,4
13996,2,3,4,1,1,11,190.0,179.0,3.6666666666666665,10.529411764705882,-6.862745098039216,3,1,4
13997,2,4,13,0,1,24,190.0,166.0,6.0,10.375,-4.375,3,1,4
13998,2,5,4,1,2,28,190.0,162.0,5.6,10.8,-5.200000000000001,3,1,4
13999,2,6,16,0,2,44,190.0,146.0,7.333333333333333,10.428571428571429,-3.095238095238096,3,1,4
14000,2,7,11,0,2,55,190.0,135.0,7.857142857142857,10.384615384615385,-2.5274725274725283,3,1,4
14001,2,8,3,1,3,58,190.0,132.0,7.25,11.0,-3.75,3,1,4
14002,2,9,7,0,3,65,190.0,125.0,7.222222222222222,11.363636363636363,-4.141414141414141,3,1,4
14003,2,10,11,0,3,76,190.0,114.0,7.6,11.4,-3.8000000000000007,3,1,4
14004,2,11,7,0,3,83,190.0,107.0,7.545454545454546,11.88888888888889,-4.343434343434343,3,1,4
14005,2,12,16,0,3,99,190.0,91.0,8.25,11.375,-3.125,3,1,4
14006,2,13,3,1,4,102,190.0,88.0,7.846153846153846,12.571428571428571,-4.725274725274725,3,1,4
14007,2,14,7,0,4,109,190.0,81.0,7.785714285714286,13.5,-5.714285714285714,3,1,4
14008,2,15,21,0,4,130,190.0,60.0,8.666666666666666,12.0,-3.333333333333334,3,1,4
14009,2,16,11,0,4,141,190.0,49.0,8.8125,12.25,-3.4375,3,1,4
14010,2,17,9,2,6,150,190.0,40.0,8.823529411764707,13.333333333333334,-4.509803921568627,3,1,4
14011,2,18,17,0,6,167,190.0,23.0,9.277777777777779,11.5,-2.2222222222222214,3,1,4
14012,2,19,8,0,6,175,190.0,15.0,9.210526315789474,15.0,-5.789473684210526,3,1,4
14013,2,20,19,0,6,194,190.0,-4.0,9.7,100.0,-90.3,3,1,4
14014,1,1,6,0,0,6,-1.0,-1.0,6.0,-1.0,7.0,0,12,7
14015,1,2,1,0,0,7,-1.0,-1.0,3.5,-1.0,4.5,0,12,7
14016,1,3,4,2,2,11,-1.0,-1.0,3.6666666666666665,-1.0,4.666666666666666,0,12,7
14017,1,4,2,0,2,13,-1.0,-1.0,3.25,-1.0,4.25,0,12,7
14018,1,5,21,0,2,34,-1.0,-1.0,6.8,-1.0,7.8,0,12,7
14019,1,6,6,0,2,40,-1.0,-1.0,6.666666666666667,-1.0,7.666666666666667,0,12,7
14020,1,7,8,1,3,48,-1.0,-1.0,6.857142857142857,-1.0,7.857142857142857,0,12,7
14021,1,8,4,0,3,52,-1.0,-1.0,6.5,-1.0,7.5,0,12,7
14022,1,9,9,0,3,61,-1.0,-1.0,6.777777777777778,-1.0,7.777777777777778,0,12,7
14023,1,10,8,0,3,69,-1.0,-1.0,6.9,-1.0,7.9,0,12,7
14024,1,11,16,0,3,85,-1.0,-1.0,7.7272727272727275,-1.0,8.727272727272727,0,12,7
14025,1,12,3,1,4,88,-1.0,-1.0,7.333333333333333,-1.0,8.333333333333332,0,12,7
14026,1,13,2,0,4,90,-1.0,-1.0,6.923076923076923,-1.0,7.923076923076923,0,12,7
14027,1,14,9,0,4,99,-1.0,-1.0,7.071428571428571,-1.0,8.071428571428571,0,12,7
14028,1,15,8,0,4,107,-1.0,-1.0,7.133333333333334,-1.0,8.133333333333333,0,12,7
14029,1,16,15,0,4,122,-1.0,-1.0,7.625,-1.0,8.625,0,12,7
14030,1,17,6,0,4,128,-1.0,-1.0,7.529411764705882,-1.0,8.529411764705882,0,12,7
14031,1,18,6,2,6,134,-1.0,-1.0,7.444444444444445,-1.0,8.444444444444445,0,12,7
14032,1,19,13,0,6,147,-1.0,-1.0,7.7368421052631575,-1.0,8.736842105263158,0,12,7
14033,1,20,24,0,6,171,-1.0,-1.0,8.55,-1.0,9.55,0,12,7
14034,2,1,2,1,1,2,171.0,169.0,2.0,8.894736842105264,-6.894736842105264,0,12,7
14035,2,2,5,1,2,7,171.0,164.0,3.5,9.11111111111111,-5.611111111111111,0,12,7
14036,2,3,8,0,2,15,171.0,156.0,5.0,9.176470588235293,-4.1764705882352935,0,12,7
14037,2,4,9,1,3,24,171.0,147.0,6.0,9.1875,-3.1875,0,12,7
14038,2,5,4,0,3,28,171.0,143.0,5.6,9.533333333333333,-3.9333333333333336,0,12,7
14039,2,6,4,0,3,32,171.0,139.0,5.333333333333333,9.928571428571429,-4.595238095238096,0,12,7
14040,2,7,8,0,3,40,171.0,131.0,5.714285714285714,10.076923076923077,-4.362637362637362,0,12,7
14041,2,8,5,1,4,45,171.0,126.0,5.625,10.5,-4.875,0,12,7
14042,2,9,6,1,5,51,171.0,120.0,5.666666666666667,10.909090909090908,-5.242424242424241,0,12,7
14043,2,10,5,0,5,56,171.0,115.0,5.6,11.5,-5.9,0,12,7
14044,2,11,19,0,5,75,171.0,96.0,6.818181818181818,10.666666666666666,-3.8484848484848477,0,12,7
14045,2,12,2,0,5,77,171.0,94.0,6.416666666666667,11.75,-5.333333333333333,0,12,7
14046,2,13,14,0,5,91,171.0,80.0,7.0,11.428571428571429,-4.428571428571429,0,12,7
14047,2,14,4,0,5,95,171.0,76.0,6.785714285714286,12.666666666666666,-5.8809523809523805,0,12,7
14048,2,15,11,0,5,106,171.0,65.0,7.066666666666666,13.0,-5.933333333333334,0,12,7
14049,2,16,9,0,5,115,171.0,56.0,7.1875,14.0,-6.8125,0,12,7
14050,2,17,16,0,5,131,171.0,40.0,7.705882352941177,13.333333333333334,-5.627450980392157,0,12,7
14051,2,18,18,0,5,149,171.0,22.0,8.277777777777779,11.0,-2.7222222222222214,0,12,7
14052,2,19,9,0,5,158,171.0,13.0,8.31578947368421,13.0,-4.684210526315789,0,12,7
14053,2,20,15,0,5,173,171.0,-2.0,8.65,100.0,-91.35,0,12,7
14054,1,1,6,0,0,6,-1.0,-1.0,6.0,-1.0,7.0,0,6,0
14055,1,2,7,0,0,13,-1.0,-1.0,6.5,-1.0,7.5,0,6,0
14056,1,3,8,0,0,21,-1.0,-1.0,7.0,-1.0,8.0,0,6,0
14057,1,4,11,0,0,32,-1.0,-1.0,8.0,-1.0,9.0,0,6,0
14058,1,5,7,0,0,39,-1.0,-1.0,7.8,-1.0,8.8,0,6,0
14059,1,6,11,0,0,50,-1.0,-1.0,8.333333333333334,-1.0,9.333333333333334,0,6,0
14060,1,7,7,0,0,57,-1.0,-1.0,8.142857142857142,-1.0,9.142857142857142,0,6,0
14061,1,8,15,0,0,72,-1.0,-1.0,9.0,-1.0,10.0,0,6,0
14062,1,9,6,0,0,78,-1.0,-1.0,8.666666666666666,-1.0,9.666666666666666,0,6,0
14063,1,10,8,0,0,86,-1.0,-1.0,8.6,-1.0,9.6,0,6,0
14064,1,11,10,0,0,96,-1.0,-1.0,8.727272727272727,-1.0,9.727272727272727,0,6,0
14065,1,12,4,1,1,100,-1.0,-1.0,8.333333333333334,-1.0,9.333333333333334,0,6,0
14066,1,13,2,1,2,102,-1.0,-1.0,7.846153846153846,-1.0,8.846153846153847,0,6,0
14067,1,14,3,0,2,105,-1.0,-1.0,7.5,-1.0,8.5,0,6,0
14068,1,15,7,1,3,112,-1.0,-1.0,7.466666666666667,-1.0,8.466666666666667,0,6,0
14069,1,16,10,0,3,122,-1.0,-1.0,7.625,-1.0,8.625,0,6,0
14070,1,17,5,1,4,127,-1.0,-1.0,7.470588235294118,-1.0,8.470588235294118,0,6,0
14071,1,18,11,1,5,138,-1.0,-1.0,7.666666666666667,-1.0,8.666666666666668,0,6,0
14072,1,19,11,0,5,149,-1.0,-1.0,7.842105263157895,-1.0,8.842105263157894,0,6,0
14073,1,20,9,1,6,158,-1.0,-1.0,7.9,-1.0,8.9,0,6,0
14074,2,1,5,0,0,5,158.0,153.0,5.0,8.052631578947368,-3.052631578947368,0,6,0
14075,2,2,11,0,0,16,158.0,142.0,8.0,7.888888888888889,0.11111111111111072,0,6,0
14076,2,3,14,0,0,30,158.0,128.0,10.0,7.529411764705882,2.4705882352941178,0,6,0
14077,2,4,2,0,0,32,158.0,126.0,8.0,7.875,0.125,0,6,0
14078,2,5,12,0,0,44,158.0,114.0,8.8,7.6,1.200000000000001,0,6,0
14079,2,6,7,0,0,51,158.0,107.0,8.5,7.642857142857143,0.8571428571428568,0,6,0
14080,2,7,7,0,0,58,158.0,100.0,8.285714285714286,7.6923076923076925,0.593406593406594,0,6,0
14081,2,8,17,0,0,75,158.0,83.0,9.375,6.916666666666667,2.458333333333333,0,6,0
14082,2,9,13,0,0,88,158.0,70.0,9.777777777777779,6.363636363636363,3.4141414141414153,0,6,0
14083,2,10,8,0,0,96,158.0,62.0,9.6,6.2,3.3999999999999995,0,6,0
14084,2,11,2,2,2,98,158.0,60.0,8.909090909090908,6.666666666666667,2.2424242424242413,0,6,0
14085,2,12,6,0,2,104,158.0,54.0,8.666666666666666,6.75,1.916666666666666,0,6,0
14086,2,13,4,0,2,108,158.0,50.0,8.307692307692308,7.142857142857143,1.1648351648351651,0,6,0
14087,2,14,2,1,3,110,158.0,48.0,7.857142857142857,8.0,-0.14285714285714324,0,6,0
14088,2,15,5,0,3,115,158.0,43.0,7.666666666666667,8.6,-0.9333333333333327,0,6,0
14089,2,16,9,0,3,124,158.0,34.0,7.75,8.5,-0.75,0,6,0
14090,2,17,3,0,3,127,158.0,31.0,7.470588235294118,10.333333333333334,-2.862745098039216,0,6,0
14091,2,18,5,1,4,132,158.0,26.0,7.333333333333333,13.0,-5.666666666666667,0,6,0
14092,2,19,18,0,4,150,158.0,8.0,7.894736842105263,8.0,-0.10526315789473717,0,6,0
14093,2,20,10,1,5,160,158.0,-2.0,8.0,100.0,-92.0,0,6,0
14094,1,1,6,0,0,6,-1.0,-1.0,6.0,-1.0,7.0,1,4,2
14095,1,2,13,0,0,19,-1.0,-1.0,9.5,-1.0,10.5,1,4,2
14096,1,3,5,0,0,24,-1.0,-1.0,8.0,-1.0,9.0,1,4,2
14097,1,4,2,1,1,26,-1.0,-1.0,6.5,-1.0,7.5,1,4,2
14098,1,5,12,0,1,38,-1.0,-1.0,7.6,-1.0,8.6,1,4,2
14099,1,6,9,1,2,47,-1.0,-1.0,7.833333333333333,-1.0,8.833333333333332,1,4,2
14100,1,7,7,0,2,54,-1.0,-1.0,7.714285714285714,-1.0,8.714285714285715,1,4,2
14101,1,8,2,1,3,56,-1.0,-1.0,7.0,-1.0,8.0,1,4,2
14102,1,9,6,0,3,62,-1.0,-1.0,6.888888888888889,-1.0,7.888888888888889,1,4,2
14103,1,10,2,1,4,64,-1.0,-1.0,6.4,-1.0,7.4,1,4,2
14104,1,11,8,0,4,72,-1.0,-1.0,6.545454545454546,-1.0,7.545454545454546,1,4,2
14105,1,12,8,1,5,80,-1.0,-1.0,6.666666666666667,-1.0,7.666666666666667,1,4,2
14106,1,13,9,1,6,89,-1.0,-1.0,6.846153846153846,-1.0,7.846153846153846,1,4,2
14107,1,14,7,0,6,96,-1.0,-1.0,6.857142857142857,-1.0,7.857142857142857,1,4,2
14108,1,15,3,0,6,99,-1.0,-1.0,6.6,-1.0,7.6,1,4,2
14109,1,16,7,0,6,106,-1.0,-1.0,6.625,-1.0,7.625,1,4,2
14110,1,17,11,0,6,117,-1.0,-1.0,6.882352941176471,-1.0,7.882352941176471,1,4,2
14111,1,18,9,1,7,126,-1.0,-1.0,7.0,-1.0,8.0,1,4,2
14112,1,19,5,1,8,131,-1.0,-1.0,6.894736842105263,-1.0,7.894736842105263,1,4,2
14113,1,20,5,0,8,136,-1.0,-1.0,6.8,-1.0,7.8,1,4,2
14114,2,1,11,0,0,11,136.0,125.0,11.0,6.578947368421052,4.421052631578948,1,4,2
14115,2,2,10,0,0,21,136.0,115.0,10.5,6.388888888888889,4.111111111111111,1,4,2
14116,2,3,7,1,1,28,136.0,108.0,9.333333333333334,6.352941176470588,2.980392156862746,1,4,2
14117,2,4,4,1,2,32,136.0,104.0,8.0,6.5,1.5,1,4,2
14118,2,5,4,0,2,36,136.0,100.0,7.2,6.666666666666667,0.5333333333333332,1,4,2
14119,2,6,1,2,4,37,136.0,99.0,6.166666666666667,7.071428571428571,-0.9047619047619042,1,4,2
14120,2,7,2,0,4,39,136.0,97.0,5.571428571428571,7.461538461538462,-1.8901098901098905,1,4,2
14121,2,8,3,0,4,42,136.0,94.0,5.25,7.833333333333333,-2.583333333333333,1,4,2
14122,2,9,11,0,4,53,136.0,83.0,5.888888888888889,7.545454545454546,-1.6565656565656566,1,4,2
14123,2,10,2,0,4,55,136.0,81.0,5.5,8.1,-2.5999999999999996,1,4,2
14124,2,11,15,0,4,70,136.0,66.0,6.363636363636363,7.333333333333333,-0.9696969696969697,1,4,2
14125,2,12,12,0,4,82,136.0,54.0,6.833333333333333,6.75,0.08333333333333304,1,4,2
14126,2,13,6,0,4,88,136.0,48.0,6.769230769230769,6.857142857142857,-0.0879120879120876,1,4,2
14127,2,14,7,1,5,95,136.0,41.0,6.785714285714286,6.833333333333333,-0.04761904761904745,1,4,2
14128,2,15,8,0,5,103,136.0,33.0,6.866666666666666,6.6,0.2666666666666666,1,4,2
14129,2,16,0,0,5,103,136.0,33.0,6.4375,8.25,-1.8125,1,4,2
14130,2,17,8,0,5,111,136.0,25.0,6.529411764705882,8.333333333333334,-1.8039215686274517,1,4,2
14131,2,18,15,0,5,126,136.0,10.0,7.0,5.0,2.0,1,4,2
14132,2,19,14,0,5,140,136.0,-4.0,7.368421052631579,-4.0,11.368421052631579,1,4,2
14133,1,1,6,0,0,6,-1.0,-1.0,6.0,-1.0,7.0,1,6,7
14134,1,2,5,2,2,11,-1.0,-1.0,5.5,-1.0,6.5,1,6,7
14135,1,3,1,0,2,12,-1.0,-1.0,4.0,-1.0,5.0,1,6,7
14136,1,4,10,0,2,22,-1.0,-1.0,5.5,-1.0,6.5,1,6,7
14137,1,5,3,0,2,25,-1.0,-1.0,5.0,-1.0,6.0,1,6,7
14138,1,6,7,0,2,32,-1.0,-1.0,5.333333333333333,-1.0,6.333333333333333,1,6,7
14139,1,7,6,0,2,38,-1.0,-1.0,5.428571428571429,-1.0,6.428571428571429,1,6,7
14140,1,8,6,0,2,44,-1.0,-1.0,5.5,-1.0,6.5,1,6,7
14141,1,9,4,1,3,48,-1.0,-1.0,5.333333333333333,-1.0,6.333333333333333,1,6,7
14142,1,10,6,0,3,54,-1.0,-1.0,5.4,-1.0,6.4,1,6,7
14143,1,11,10,0,3,64,-1.0,-1.0,5.818181818181818,-1.0,6.818181818181818,1,6,7
14144,1,12,14,0,3,78,-1.0,-1.0,6.5,-1.0,7.5,1,6,7
14145,1,13,9,0,3,87,-1.0,-1.0,6.6923076923076925,-1.0,7.6923076923076925,1,6,7
14146,1,14,4,1,4,91,-1.0,-1.0,6.5,-1.0,7.5,1,6,7
14147,1,15,3,1,5,94,-1.0,-1.0,6.266666666666667,-1.0,7.266666666666667,1,6,7
14148,1,16,6,1,6,100,-1.0,-1.0,6.25,-1.0,7.25,1,6,7
14149,1,17,12,0,6,112,-1.0,-1.0,6.588235294117647,-1.0,7.588235294117647,1,6,7
14150,1,18,13,0,6,125,-1.0,-1.0,6.944444444444445,-1.0,7.944444444444445,1,6,7
14151,1,19,8,1,7,133,-1.0,-1.0,7.0,-1.0,8.0,1,6,7
14152,1,20,7,0,7,140,-1.0,-1.0,7.0,-1.0,8.0,1,6,7
14153,2,1,5,0,0,5,140.0,135.0,5.0,7.105263157894737,-2.105263157894737,1,6,7
14154,2,2,2,0,0,7,140.0,133.0,3.5,7.388888888888889,-3.8888888888888893,1,6,7
14155,2,3,1,0,0,8,140.0,132.0,2.6666666666666665,7.764705882352941,-5.098039215686274,1,6,7
14156,2,4,6,0,0,14,140.0,126.0,3.5,7.875,-4.375,1,6,7
14157,2,5,6,0,0,20,140.0,120.0,4.0,8.0,-4.0,1,6,7
14158,2,6,6,1,1,26,140.0,114.0,4.333333333333333,8.142857142857142,-3.8095238095238093,1,6,7
14159,2,7,9,0,1,35,140.0,105.0,5.0,8.076923076923077,-3.0769230769230766,1,6,7
14160,2,8,4,0,1,39,140.0,101.0,4.875,8.416666666666666,-3.541666666666666,1,6,7
14161,2,9,13,0,1,52,140.0,88.0,5.777777777777778,8.0,-2.2222222222222223,1,6,7
14162,2,10,7,0,1,59,140.0,81.0,5.9,8.1,-2.1999999999999993,1,6,7
14163,2,11,1,1,2,60,140.0,80.0,5.454545454545454,8.88888888888889,-3.434343434343435,1,6,7
14164,2,12,3,0,2,63,140.0,77.0,5.25,9.625,-4.375,1,6,7
14165,2,13,4,1,3,67,140.0,73.0,5.153846153846154,10.428571428571429,-5.274725274725275,1,6,7
14166,2,14,10,0,3,77,140.0,63.0,5.5,10.5,-5.0,1,6,7
14167,2,15,3,0,3,80,140.0,60.0,5.333333333333333,12.0,-6.666666666666667,1,6,7
14168,2,16,10,1,4,90,140.0,50.0,5.625,12.5,-6.875,1,6,7
14169,2,17,7,2,6,97,140.0,43.0,5.705882352941177,14.333333333333334,-8.627450980392158,1,6,7
14170,2,18,8,2,8,105,140.0,35.0,5.833333333333333,17.5,-11.666666666666668,1,6,7
14171,2,19,3,1,9,108,140.0,32.0,5.684210526315789,32.0,-26.315789473684212,1,6,7
14172,2,20,0,1,10,108,140.0,32.0,5.4,100.0,-94.6,1,6,7
14173,1,1,4,0,0,4,-1.0,-1.0,4.0,-1.0,5.0,1,0,4
14174,1,2,7,0,0,11,-1.0,-1.0,5.5,-1.0,6.5,1,0,4
14175,1,3,6,1,1,17,-1.0,-1.0,5.666666666666667,-1.0,6.666666666666667,1,0,4
14176,1,4,1,0,1,18,-1.0,-1.0,4.5,-1.0,5.5,1,0,4
14177,1,5,6,1,2,24,-1.0,-1.0,4.8,-1.0,5.8,1,0,4
14178,1,6,1,0,2,25,-1.0,-1.0,4.166666666666667,-1.0,5.166666666666667,1,0,4
14179,1,7,3,0,2,28,-1.0,-1.0,4.0,-1.0,5.0,1,0,4
14180,1,8,14,1,3,42,-1.0,-1.0,5.25,-1.0,6.25,1,0,4
14181,1,9,2,0,3,44,-1.0,-1.0,4.888888888888889,-1.0,5.888888888888889,1,0,4
14182,1,10,1,0,3,45,-1.0,-1.0,4.5,-1.0,5.5,1,0,4
14183,1,11,1,1,4,46,-1.0,-1.0,4.181818181818182,-1.0,5.181818181818182,1,0,4
14184,1,12,11,0,4,57,-1.0,-1.0,4.75,-1.0,5.75,1,0,4
14185,1,13,2,0,4,59,-1.0,-1.0,4.538461538461538,-1.0,5.538461538461538,1,0,4
14186,1,14,12,0,4,71,-1.0,-1.0,5.071428571428571,-1.0,6.071428571428571,1,0,4
14187,1,15,6,0,4,77,-1.0,-1.0,5.133333333333334,-1.0,6.133333333333334,1,0,4
14188,1,16,1,1,5,78,-1.0,-1.0,4.875,-1.0,5.875,1,0,4
14189,1,17,15,0,5,93,-1.0,-1.0,5.470588235294118,-1.0,6.470588235294118,1,0,4
14190,1,18,8,0,5,101,-1.0,-1.0,5.611111111111111,-1.0,6.611111111111111,1,0,4
14191,1,19,12,1,6,113,-1.0,-1.0,5.947368421052632,-1.0,6.947368421052632,1,0,4
14192,1,20,7,1,7,120,-1.0,-1.0,6.0,-1.0,7.0,1,0,4
14193,2,1,9,0,0,9,120.0,111.0,9.0,5.842105263157895,3.1578947368421053,1,0,4
14194,2,2,12,0,0,21,120.0,99.0,10.5,5.5,5.0,1,0,4
14195,2,3,5,0,0,26,120.0,94.0,8.666666666666666,5.529411764705882,3.137254901960784,1,0,4
14196,2,4,6,0,0,32,120.0,88.0,8.0,5.5,2.5,1,0,4
14197,2,5,2,0,0,34,120.0,86.0,6.8,5.733333333333333,1.0666666666666664,1,0,4
14198,2,6,9,0,0,43,120.0,77.0,7.166666666666667,5.5,1.666666666666667,1,0,4
14199,2,7,8,1,1,51,120.0,69.0,7.285714285714286,5.3076923076923075,1.978021978021978,1,0,4
14200,2,8,4,0,1,55,120.0,65.0,6.875,5.416666666666667,1.458333333333333,1,0,4
14201,2,9,1,1,2,56,120.0,64.0,6.222222222222222,5.818181818181818,0.404040404040404,1,0,4
14202,2,10,9,0,2,65,120.0,55.0,6.5,5.5,1.0,1,0,4
14203,2,11,6,1,3,71,120.0,49.0,6.454545454545454,5.444444444444445,1.0101010101010095,1,0,4
14204,2,12,5,0,3,76,120.0,44.0,6.333333333333333,5.5,0.833333333333333,1,0,4
14205,2,13,5,0,3,81,120.0,39.0,6.230769230769231,5.571428571428571,0.6593406593406597,1,0,4
14206,2,14,11,0,3,92,120.0,28.0,6.571428571428571,4.666666666666667,1.9047619047619042,1,0,4
14207,2,15,22,0,3,114,120.0,6.0,7.6,1.2,6.3999999999999995,1,0,4
14208,2,16,5,1,4,119,120.0,1.0,7.4375,0.25,7.1875,1,0,4
14209,2,17,4,0,4,123,120.0,-3.0,7.235294117647059,-1.0,8.235294117647058,1,0,4
14210,1,1,11,0,0,11,-1.0,-1.0,11.0,-1.0,12.0,1,12,2
14211,1,2,0,0,0,11,-1.0,-1.0,5.5,-1.0,6.5,1,12,2
14212,1,3,8,1,1,19,-1.0,-1.0,6.333333333333333,-1.0,7.333333333333333,1,12,2
14213,1,4,11,0,1,30,-1.0,-1.0,7.5,-1.0,8.5,1,12,2
14214,1,5,9,0,1,39,-1.0,-1.0,7.8,-1.0,8.8,1,12,2
14215,1,6,3,0,1,42,-1.0,-1.0,7.0,-1.0,8.0,1,12,2
14216,1,7,9,0,1,51,-1.0,-1.0,7.285714285714286,-1.0,8.285714285714285,1,12,2
14217,1,8,13,0,1,64,-1.0,-1.0,8.0,-1.0,9.0,1,12,2
14218,1,9,2,0,1,66,-1.0,-1.0,7.333333333333333,-1.0,8.333333333333332,1,12,2
14219,1,10,13,0,1,79,-1.0,-1.0,7.9,-1.0,8.9,1,12,2
14220,1,11,4,0,1,83,-1.0,-1.0,7.545454545454546,-1.0,8.545454545454547,1,12,2
14221,1,12,13,0,1,96,-1.0,-1.0,8.0,-1.0,9.0,1,12,2
14222,1,13,12,0,1,108,-1.0,-1.0,8.307692307692308,-1.0,9.307692307692308,1,12,2
14223,1,14,20,0,1,128,-1.0,-1.0,9.142857142857142,-1.0,10.142857142857142,1,12,2
14224,1,15,9,0,1,137,-1.0,-1.0,9.133333333333333,-1.0,10.133333333333333,1,12,2
14225,1,16,22,0,1,159,-1.0,-1.0,9.9375,-1.0,10.9375,1,12,2
14226,1,17,17,0,1,176,-1.0,-1.0,10.352941176470589,-1.0,11.352941176470589,1,12,2
14227,1,18,13,0,1,189,-1.0,-1.0,10.5,-1.0,11.5,1,12,2
14228,1,19,14,0,1,203,-1.0,-1.0,10.68421052631579,-1.0,11.68421052631579,1,12,2
14229,1,20,12,0,1,215,-1.0,-1.0,10.75,-1.0,11.75,1,12,2
14230,2,1,11,0,0,11,215.0,204.0,11.0,10.736842105263158,0.2631578947368425,1,12,2
14231,2,2,7,1,1,18,215.0,197.0,9.0,10.944444444444445,-1.9444444444444446,1,12,2
14232,2,3,6,0,1,24,215.0,191.0,8.0,11.235294117647058,-3.235294117647058,1,12,2
14233,2,4,15,0,1,39,215.0,176.0,9.75,11.0,-1.25,1,12,2
14234,2,5,8,1,2,47,215.0,168.0,9.4,11.2,-1.799999999999999,1,12,2
14235,2,6,4,0,2,51,215.0,164.0,8.5,11.714285714285714,-3.2142857142857135,1,12,2
14236,2,7,9,0,2,60,215.0,155.0,8.571428571428571,11.923076923076923,-3.351648351648352,1,12,2
14237,2,8,9,0,2,69,215.0,146.0,8.625,12.166666666666666,-3.541666666666666,1,12,2
